Balance,Qual_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Online_12,Topflight_Yes,cc1_miles?_Yes,cc2_miles?_Yes,cc3_miles?_Yes,Email_Yes,Club_member_Yes,Any_cc_miles_12mo_Yes,Phone_sale
56268,0,33447,14,100,1,0,False,True,False,False,True,False,True,0
56395,0,72905,24,1800,4,2,True,True,False,False,True,False,True,0
16208,0,0,0,0,0,0,False,False,False,False,False,False,False,0
174910,0,63960,20,200,1,0,True,True,False,False,True,False,True,1
18924,0,4000,18,0,0,0,False,False,False,False,True,False,False,0
39947,0,1750,7,0,0,0,False,True,False,False,False,False,True,0
75181,0,2455,7,1100,3,0,False,False,False,False,True,False,False,0
74579,0,4600,11,600,8,0,False,False,False,False,True,False,False,0
369816,1745,46942,35,7266,17,0,True,True,False,False,True,True,True,1
10146,0,26633,12,0,0,0,False,True,False,False,True,False,True,1
89527,0,22206,14,0,0,0,False,True,False,False,True,False,True,0
218207,0,8500,4,0,0,0,True,False,False,False,True,False,False,0
34616,0,1750,4,500,1,0,False,False,False,False,False,False,False,0
107333,0,4374,5,1874,4,0,True,False,False,False,True,False,False,0
45781,0,6498,13,0,0,0,False,True,False,False,False,False,True,0
14079,0,6503,16,0,0,0,False,True,False,False,True,False,True,0
10197,0,3098,10,0,0,0,False,True,True,False,True,False,True,0
38591,0,11039,18,0,0,0,False,True,False,False,True,False,True,0
147090,0,35511,31,1800,16,0,True,True,False,False,False,False,True,1
198317,0,61714,16,0,0,0,True,True,False,False,True,False,True,0
140914,0,0,0,0,0,0,True,False,False,False,True,False,False,0
80534,0,20715,17,0,0,0,False,True,False,False,True,False,True,0
182317,0,19489,17,273,1,0,True,True,False,False,True,False,True,0
51402,0,4375,14,0,0,0,False,False,False,False,True,False,False,0
11572,0,7164,22,0,0,0,False,True,True,False,False,False,True,0
96477,0,2987,13,0,0,0,False,True,False,False,False,False,True,0
18433,0,3174,9,0,0,0,False,True,False,False,False,False,True,0
16200,0,40455,17,0,0,0,False,True,False,False,True,False,True,0
56745,0,6000,3,0,0,0,True,False,False,False,True,False,False,0
57927,0,1500,3,1500,3,0,False,False,False,False,True,False,False,1
113683,0,11821,12,0,0,0,False,True,False,False,True,False,True,0
163083,0,3825,9,450,4,0,False,False,False,False,True,True,False,1
16685,0,400,2,0,0,0,False,False,False,False,False,False,False,0
43348,0,68846,25,200,1,0,False,True,False,False,True,False,True,0
71235,0,41004,14,0,0,0,False,True,False,False,False,False,True,0
8063,0,18250,5,0,0,0,False,False,False,False,True,False,False,0
164884,0,35226,18,1734,2,0,True,True,False,False,True,False,True,0
14504,0,0,0,0,0,0,False,False,False,False,False,False,False,0
7375,0,2750,13,0,0,0,False,False,False,False,True,False,False,0
117623,0,86582,26,1000,6,0,True,True,False,False,True,True,True,1
32742,0,61857,26,0,0,0,False,True,False,False,True,True,True,1
68192,0,1300,9,1300,9,0,False,False,False,False,False,False,False,0
56461,0,40190,14,0,0,0,False,True,False,False,True,False,True,1
8350,0,2125,10,0,0,0,False,False,False,False,False,False,False,0
28480,0,2644,6,0,0,0,False,True,False,False,False,False,True,0
12375,0,3875,24,0,0,0,False,False,False,False,False,False,False,0
9002,0,1586,9,0,0,0,False,True,False,False,False,False,True,0
31572,0,0,0,0,0,0,False,False,False,False,False,False,False,0
59791,0,3254,7,0,0,0,False,True,False,False,True,False,True,0
290012,0,64360,18,650,2,0,False,True,False,False,True,False,True,0
113758,0,12616,14,0,0,0,False,True,False,False,True,False,True,0
92533,0,2220,4,2220,4,0,True,False,False,False,True,False,False,1
51843,0,40997,17,0,0,0,False,True,False,False,False,False,True,0
128620,0,7747,12,0,0,0,False,True,False,False,True,False,True,0
16906,0,2750,15,0,0,0,False,False,False,False,True,False,False,0
25766,0,2548,16,100,2,0,False,True,False,False,False,False,True,0
84179,0,22397,19,0,0,0,False,True,False,False,True,False,True,1
97486,0,22707,15,0,0,0,False,True,False,False,True,False,True,0
5690,0,11612,15,0,0,0,False,True,False,False,True,False,True,0
86345,0,13415,16,350,2,0,False,True,False,False,True,False,True,0
18359,0,0,0,0,0,0,False,False,False,False,True,False,False,0
245021,0,13639,15,180,1,0,False,True,False,False,True,False,True,0
53027,0,0,0,0,0,0,False,False,False,False,False,False,False,0
27989,0,25369,16,2729,2,0,False,True,False,False,True,False,True,0
74538,0,18835,21,0,0,11,True,True,False,False,True,False,True,0
96988,0,7761,14,0,0,0,False,True,False,False,False,False,True,0
45542,0,59012,14,0,0,0,False,True,False,False,True,True,True,1
84868,0,33187,15,0,0,0,False,True,False,False,True,True,True,1
90307,0,3150,3,650,2,0,True,False,False,False,True,False,False,0
171637,0,4300,8,2800,7,0,True,False,False,False,False,False,False,0
15098,0,32917,26,550,3,0,False,True,False,False,True,False,True,0
39601,0,4066,12,0,0,0,False,True,False,False,True,False,True,1
58229,0,53108,16,500,1,0,False,True,False,False,True,True,True,1
11463,0,339,4,0,0,0,False,True,False,False,False,False,True,0
36290,0,8600,13,2600,9,0,True,False,False,False,True,False,False,0
137760,0,64949,13,0,0,0,False,True,False,False,False,False,True,1
149678,0,0,0,0,0,0,False,False,False,False,True,False,False,0
135770,0,4700,5,200,3,0,True,False,False,False,False,False,False,0
103809,0,16776,14,0,0,0,False,True,False,False,True,True,True,1
81871,0,23068,20,0,0,0,False,True,False,False,True,False,True,0
23054,0,400,3,300,2,0,False,False,False,False,True,False,False,0
50431,0,1000,1,0,0,0,False,False,False,False,False,False,False,0
7329,0,10639,16,0,0,0,False,True,False,False,False,False,True,0
43326,0,1100,7,1100,7,0,False,False,False,False,False,False,False,0
77067,0,40129,15,0,0,0,False,True,False,False,True,False,True,0
14957,0,0,0,0,0,0,False,False,False,False,True,True,False,1
66524,0,34682,23,0,0,0,False,True,False,False,True,False,True,0
112164,0,16802,14,0,0,0,False,True,False,False,True,False,True,0
38312,0,37419,14,0,0,0,False,True,False,False,True,False,True,0
190285,0,69262,16,348,1,0,True,True,False,False,False,False,True,0
49151,0,12931,38,0,0,0,False,True,False,False,True,False,True,0
178010,0,5500,4,500,1,0,True,False,False,False,True,False,False,0
212029,0,43162,19,0,0,0,False,True,False,False,True,True,True,1
46706,0,3344,16,0,0,0,False,True,False,False,True,False,True,0
50909,0,14830,18,0,0,0,False,True,False,False,False,False,True,0
19881,0,2472,15,0,0,0,False,False,False,False,True,False,False,0
322454,0,44591,23,250,1,0,True,True,False,False,True,False,True,0
26164,2556,0,0,0,0,0,False,False,False,False,True,False,False,0
70789,0,76661,29,150,1,0,False,True,False,False,True,False,True,0
138332,0,67836,17,0,0,0,False,True,False,False,False,False,True,0
56606,3818,61634,14,100,1,0,True,True,False,False,True,False,True,0
114067,0,42569,23,0,0,4,False,True,False,False,False,False,True,0
104656,0,5000,3,0,0,0,True,False,False,False,True,False,False,0
87633,0,69237,37,4050,9,0,True,True,False,False,True,False,True,0
31769,0,0,0,0,0,0,False,False,False,False,True,False,False,0
44307,0,7944,8,0,0,0,False,True,False,False,True,False,True,0
7041,0,1747,12,0,0,0,False,True,False,False,False,False,True,0
4787,0,3125,8,500,1,0,False,False,False,False,True,False,False,0
111041,0,10252,12,0,0,0,False,True,False,False,False,False,True,0
427357,0,6027,12,0,0,0,True,True,False,False,True,True,True,1
37569,0,3850,4,250,1,0,True,False,False,False,True,False,False,0
26204,967,4030,6,2930,4,0,False,False,False,False,True,False,False,0
28607,0,5943,5,0,0,0,False,True,False,False,False,False,True,0
8454,0,498,9,0,0,0,False,False,True,False,True,False,True,1
8992,0,9113,11,0,0,0,False,True,False,False,True,False,True,0
25125,0,1875,8,0,0,0,False,False,False,False,True,False,False,0
71593,0,22666,17,0,0,0,False,True,False,False,False,False,True,1
16844,0,0,0,0,0,0,False,False,False,False,False,False,False,0
2500,0,2500,1,0,0,0,False,False,False,False,False,False,False,0
38884,0,2850,13,500,1,0,False,False,False,False,True,False,False,0
12195,0,3875,17,0,0,0,False,False,False,False,True,False,False,0
126167,0,190160,15,0,0,0,False,True,False,False,True,False,True,0
125274,0,3150,4,550,2,0,True,False,False,False,True,False,False,0
41275,0,0,0,0,0,0,False,False,False,False,True,False,False,0
19860,0,1500,5,0,0,0,False,False,False,False,False,False,False,0
148691,0,3000,3,1000,2,0,False,False,False,False,False,True,False,1
15148,0,15148,3,0,0,0,False,True,False,False,False,False,True,0
56635,0,1024,8,359,2,0,False,False,False,False,True,True,False,1
1022,0,0,0,0,0,0,False,False,False,False,False,False,False,0
54265,0,0,0,0,0,0,False,False,False,False,False,False,False,0
52584,0,2500,1,0,0,0,True,False,False,False,True,False,False,0
32807,0,17259,4,0,0,0,False,True,False,False,False,False,True,0
38042,0,7658,17,0,0,0,False,True,False,False,True,False,True,0
117543,4116,32355,21,600,2,0,False,True,False,False,False,False,True,0
417875,0,44472,18,0,0,0,False,True,False,False,True,False,True,0
386061,0,107813,24,0,0,0,True,True,False,False,True,False,True,0
176982,0,2299,9,0,0,0,False,True,False,False,False,False,True,0
37163,0,19318,14,0,0,0,False,True,False,False,True,True,True,1
10000,0,790,3,0,0,0,False,False,False,False,False,False,False,0
235422,0,30208,14,0,0,0,True,True,False,False,True,False,True,0
33327,0,1000,1,0,0,0,False,False,False,False,True,False,False,0
105665,0,31226,13,0,0,0,False,True,False,False,False,True,True,1
307260,783,40533,24,250,1,0,True,True,False,False,True,False,True,0
193547,0,3544,12,0,0,0,False,True,False,False,True,False,True,0
68359,0,15803,17,0,0,0,False,True,False,False,True,False,True,0
33405,0,1600,3,0,0,0,False,False,False,False,True,False,False,0
9611,0,2250,3,0,0,0,False,False,False,False,False,False,False,0
24093,0,1750,7,0,0,0,False,False,False,False,False,True,False,1
9453,0,2585,5,0,0,0,False,False,False,False,False,False,False,0
330644,0,0,0,0,0,0,False,False,False,False,True,False,False,0
44668,0,872,2,0,0,0,False,False,False,False,True,False,False,1
37832,0,0,0,0,0,0,False,False,False,False,True,False,False,0
56687,0,48989,28,0,0,0,False,True,False,False,True,False,True,0
173543,0,92752,25,0,0,0,True,True,False,False,True,False,True,0
116288,0,65073,18,0,0,0,False,True,False,False,False,False,True,0
37926,0,25153,7,0,0,0,False,True,False,False,False,True,True,1
27592,0,335,3,0,0,0,False,False,False,False,False,False,False,0
12093,0,1605,4,0,0,0,False,False,False,False,False,False,False,0
93371,0,55338,20,0,0,0,False,True,False,False,True,False,True,0
40257,0,12885,31,0,0,0,False,True,False,False,False,False,True,0
54011,1604,38380,20,5780,4,0,True,True,False,False,True,True,True,1
32323,0,1250,3,0,0,0,False,False,False,False,True,False,False,0
75526,0,46421,14,0,0,0,False,True,False,False,True,False,True,0
56693,3953,20454,11,0,0,0,False,True,False,False,True,False,True,0
156230,0,5300,8,1300,5,0,True,False,False,False,True,False,False,0
66466,0,86952,22,0,0,0,False,True,False,True,False,False,True,0
32356,0,22918,19,0,0,0,False,True,False,False,False,False,True,0
1000,0,0,0,0,0,0,False,False,False,False,False,False,False,0
27381,0,18009,18,0,0,0,False,True,False,False,True,True,True,1
137778,0,19557,18,0,0,0,False,True,False,False,True,False,True,1
192104,0,39010,53,1750,8,0,True,True,False,False,True,False,True,0
55610,0,5095,13,0,0,0,False,True,True,False,False,True,True,1
69882,0,180,6,0,0,0,False,True,False,False,False,False,True,0
24292,0,6558,10,0,0,0,False,True,False,False,True,False,True,0
143441,0,58475,27,0,0,0,False,True,False,False,True,False,True,0
5274,0,2074,11,0,0,0,False,True,False,False,False,False,True,0
72309,0,41949,20,289,2,0,True,True,False,False,True,False,True,0
76118,0,79154,41,1992,2,0,True,True,False,False,True,True,True,1
15219,0,0,0,0,0,0,False,False,False,False,True,False,False,0
20534,0,589,7,0,0,0,False,True,False,False,True,False,True,0
96610,0,66298,22,0,0,0,False,True,False,False,False,False,True,0
5544,0,350,3,0,0,0,False,False,False,False,False,False,False,0
55639,0,2750,15,0,0,0,False,True,False,False,True,False,True,0
68390,0,3450,3,950,2,0,True,False,False,False,True,False,False,0
273442,0,54625,35,2850,7,0,False,True,False,False,True,False,True,0
91813,0,8690,11,2000,4,3,True,False,False,False,True,False,False,0
8780,0,2750,15,0,0,0,False,False,False,False,True,False,False,0
97391,0,26299,8,0,0,0,False,True,False,False,True,True,True,1
7685,0,500,4,0,0,0,False,False,False,False,True,False,False,0
139298,0,0,0,0,0,0,False,False,False,False,True,False,False,0
4236,0,3000,7,0,0,0,False,False,False,False,True,False,False,0
11571,0,0,0,0,0,0,False,False,False,False,True,False,False,0
102570,0,70503,20,0,0,0,False,True,False,False,True,False,True,0
30962,0,97683,37,6400,18,0,True,True,False,False,True,True,True,1
80272,0,34744,14,550,2,0,True,True,False,False,True,True,True,1
63587,0,500,1,500,1,0,False,False,False,False,True,False,False,0
72623,0,0,0,0,0,0,False,False,False,False,False,False,False,0
103215,0,16726,14,0,0,0,False,True,False,False,True,False,True,0
23551,0,2375,12,0,0,0,False,False,False,False,True,False,False,0
111793,0,500,1,0,0,0,False,False,False,False,True,False,False,0
114932,8559,3150,13,1650,12,0,True,False,False,False,True,True,False,1
2143,0,0,0,0,0,0,False,False,False,False,False,False,False,0
73008,0,12930,18,0,0,0,False,True,False,False,True,False,True,0
63090,0,12059,20,350,3,0,True,True,False,False,True,False,True,1
89237,0,37668,18,0,0,0,False,True,False,True,True,False,True,0
119676,500,550,4,550,4,0,False,False,False,False,True,False,False,0
18661,0,0,0,0,0,0,False,False,False,False,False,False,False,0
22424,0,648,2,0,0,0,False,True,False,False,False,False,True,0
412,0,13000,1,0,0,0,False,False,False,False,True,False,False,1
5269,0,22697,13,0,0,0,False,True,False,False,False,False,True,1
210491,0,48287,18,0,0,0,False,True,False,False,False,False,True,0
1500,0,0,0,0,0,0,False,False,False,False,True,False,False,1
145993,0,95082,17,500,1,0,True,True,False,False,True,True,True,1
20603,0,115,5,0,0,0,False,False,False,False,True,False,False,0
121260,0,18493,18,0,0,0,False,True,False,False,True,False,True,0
23432,0,1162,10,0,0,0,False,True,False,False,False,False,True,0
86380,2643,13500,3,0,0,0,True,False,False,False,True,False,False,0
533120,0,120983,18,0,0,0,True,True,False,False,True,False,True,1
27469,0,1,3,0,0,0,False,True,False,False,False,False,True,0
106234,5124,11160,26,0,0,0,False,True,False,False,True,False,True,0
22215,0,2375,12,0,0,0,False,False,False,False,False,False,False,1
56289,0,24051,15,0,0,0,False,True,False,False,True,False,True,0
14889,0,1500,2,0,0,0,False,False,False,False,True,False,False,0
61479,0,6050,4,50,1,0,True,False,False,False,True,False,False,0
17060,0,0,0,0,0,0,False,False,False,False,False,False,False,0
3977,0,0,0,0,0,0,False,False,False,False,False,False,False,0
76702,0,21568,17,0,0,0,False,True,False,False,True,False,True,0
3305,0,31465,24,1700,10,0,True,False,False,False,True,False,False,0
28867,0,19169,28,0,0,0,False,True,False,False,True,False,True,0
85823,0,0,0,0,0,0,False,False,False,False,True,False,False,0
5931,0,0,0,0,0,0,False,False,False,False,True,False,False,0
118531,0,44577,38,0,0,0,False,True,False,False,False,False,True,1
59874,0,0,0,0,0,0,False,False,False,False,True,False,False,0
28193,0,103456,32,0,0,0,False,True,False,True,True,False,True,1
46607,0,0,0,0,0,0,False,False,False,False,False,False,False,1
118177,0,20910,18,402,1,0,False,True,True,False,False,False,True,0
31668,2576,1800,3,300,2,0,False,False,False,False,False,False,False,0
404142,0,75509,13,0,0,0,False,True,False,False,False,False,True,0
56954,0,29409,32,0,0,0,False,True,False,False,True,False,True,1
57509,0,52449,19,150,1,0,False,True,False,False,True,False,True,0
24765,0,19969,5,0,0,0,False,True,False,False,False,False,True,0
29469,0,2522,4,0,0,0,False,True,False,False,True,False,True,0
48577,0,34224,16,0,0,0,False,True,False,False,True,False,True,0
2494,0,0,0,0,0,0,False,False,False,False,False,True,False,1
53790,0,28717,19,0,0,0,False,True,False,False,False,False,True,0
47662,3071,100,1,100,1,0,False,False,False,False,True,False,False,0
36219,0,4044,10,0,0,0,False,True,False,False,True,False,True,1
4750,0,1875,8,0,0,0,False,False,False,False,False,False,False,0
12000,0,5625,34,0,0,0,False,False,False,False,False,False,False,0
4146,0,3750,9,0,0,0,False,False,False,False,True,False,False,0
36953,0,25598,16,0,0,0,False,True,False,False,False,False,True,1
13982,0,500,1,0,0,0,False,False,False,False,True,False,False,0
177926,0,20797,13,0,0,0,False,True,False,False,True,False,True,0
181019,0,18415,15,0,0,0,True,True,False,False,True,False,True,0
17609,0,803,5,803,5,0,False,False,False,False,True,False,False,0
59805,0,2900,7,1700,5,2,False,False,False,False,False,False,False,0
52440,0,500,1,0,0,0,False,False,False,False,False,False,False,0
10741,0,6593,8,1108,2,0,False,False,False,False,True,False,False,0
17587,0,17587,7,0,0,0,False,True,False,False,False,False,True,0
36935,0,34448,17,0,0,0,False,True,False,False,True,False,True,0
30463,0,4619,9,0,0,0,False,True,True,False,True,False,True,1
32377,0,250,2,250,2,0,False,False,False,False,True,False,False,0
96490,0,2000,1,0,0,0,False,False,False,False,False,False,False,0
24496,0,4000,3,500,1,0,True,False,False,False,True,True,False,1
4735,0,275,2,0,0,0,False,False,False,False,False,False,False,0
