ID#,Topflight,Balance,Qual_miles,cc1_miles?,cc2_miles?,cc3_miles?,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Online_12,Email,Club_member,Any_cc_miles_12mo,Phone_sale
1247,No,33020,0,Yes,No,No,6155,25,1500,3,0,Yes,No,Yes,Yes
1248,No,35316,0,No,No,No,1250,4,500,1,0,No,No,No,Yes
1249,No,146086,0,No,No,No,6950,17,6950,17,0,Yes,No,No,No
1250,Yes,15352,0,No,No,No,1350,4,0,0,0,Yes,No,No,No
1251,No,13522,0,No,No,No,5000,1,0,0,0,No,No,No,No
1252,No,13949,0,No,No,No,0,0,0,0,0,No,No,No,No
1253,Yes,99405,0,No,No,No,14150,11,2150,9,0,Yes,No,No,No
1254,No,50016,0,Yes,No,No,13495,14,0,0,0,No,No,Yes,No
1255,No,23696,0,Yes,No,No,5577,10,0,0,0,No,No,Yes,No
1256,No,55384,967,No,No,No,0,0,0,0,0,Yes,No,No,No
1257,No,166465,0,Yes,No,Yes,98717,30,0,0,0,Yes,No,Yes,No
1258,Yes,95207,0,Yes,No,No,30652,30,2348,8,0,Yes,No,Yes,No
1259,No,80431,0,No,No,No,2150,2,150,1,0,Yes,No,No,No
1260,No,49288,0,Yes,No,No,12538,19,600,2,0,Yes,Yes,Yes,Yes
1261,No,81291,0,Yes,No,No,10522,14,1430,1,0,Yes,No,Yes,No
1262,No,48877,0,Yes,No,No,11761,35,371,2,1,Yes,No,Yes,Yes
1263,Yes,164884,0,Yes,No,No,35226,18,1734,2,0,Yes,No,Yes,No
1264,No,29707,0,No,No,No,300,3,0,0,0,No,No,No,No
1265,No,26325,0,Yes,No,No,14559,20,1310,2,0,Yes,No,Yes,No
1266,No,28553,0,Yes,No,No,13844,5,0,0,0,No,No,Yes,No
1267,No,152421,0,Yes,No,No,17045,20,500,1,0,Yes,No,Yes,No
1268,No,17699,0,No,No,No,0,0,0,0,0,Yes,No,No,No
1269,Yes,70565,2408,Yes,No,No,25261,15,750,2,3,Yes,No,Yes,Yes
1270,No,15450,0,No,No,No,50,1,50,1,0,No,No,No,No
1271,No,71736,0,Yes,No,No,53602,25,50,1,0,Yes,No,Yes,No
1272,No,37926,0,Yes,No,No,25153,7,0,0,0,No,Yes,Yes,Yes
1273,No,58628,0,Yes,No,No,22581,13,0,0,0,Yes,No,Yes,No
1274,Yes,31007,0,No,No,No,5700,6,1200,4,0,Yes,No,No,No
1275,Yes,11494,0,No,No,No,8425,15,4700,11,0,Yes,No,No,Yes
1276,No,27469,0,Yes,No,No,1,3,0,0,0,No,No,Yes,No
1277,No,44760,0,No,Yes,No,3105,6,100,2,0,Yes,No,Yes,No
1278,No,7210,0,Yes,No,No,2402,13,0,0,0,No,No,Yes,No
1279,No,92402,0,Yes,No,No,40825,14,0,0,0,No,Yes,Yes,Yes
1280,No,22831,0,No,No,No,4500,15,0,0,0,Yes,No,No,Yes
1281,No,59113,0,Yes,No,No,46808,32,0,0,0,Yes,No,Yes,No
1282,No,24608,0,Yes,No,No,62774,21,0,0,0,No,No,Yes,No
1283,No,16103,0,Yes,Yes,No,10819,13,0,0,0,No,No,Yes,No
1284,No,51261,0,No,No,No,2000,4,2000,4,0,No,No,No,No
1285,No,24698,0,No,Yes,No,1329,5,500,1,0,No,No,Yes,No
1286,No,88177,0,Yes,No,No,53468,19,400,1,0,Yes,No,Yes,No
1287,Yes,74453,0,No,No,No,5500,3,0,0,0,No,No,No,No
1288,No,39601,0,Yes,No,No,4066,12,0,0,0,Yes,No,Yes,Yes
1289,No,1227,0,No,No,No,0,0,0,0,0,No,No,No,Yes
1290,Yes,138254,0,No,No,No,24100,9,0,0,0,Yes,No,No,No
1291,No,18046,0,Yes,No,No,162,4,0,0,0,No,No,Yes,No
1292,No,108395,0,Yes,No,No,8598,8,0,0,0,No,No,Yes,Yes
1293,No,21839,0,No,No,No,1375,4,0,0,0,No,No,No,No
1294,No,11542,0,Yes,No,No,49100,16,1500,3,0,Yes,No,Yes,No
1295,No,41648,0,Yes,No,No,32117,35,2200,5,0,No,No,Yes,No
1296,No,39908,0,Yes,No,No,45824,29,0,0,0,Yes,No,Yes,No
1297,No,14889,0,No,No,No,1500,2,0,0,0,Yes,No,No,No
1298,No,103796,0,Yes,No,No,63335,26,250,1,0,Yes,No,Yes,No
1299,No,69323,0,Yes,No,No,5140,2,0,0,0,No,No,Yes,Yes
1300,No,21599,0,Yes,No,No,5561,13,0,0,0,No,No,Yes,No
1301,No,60936,0,Yes,No,No,56381,17,0,0,1,Yes,No,Yes,No
1302,Yes,148053,0,No,No,No,10250,2,250,1,0,Yes,Yes,No,Yes
1303,No,10702,0,No,No,No,200,2,200,2,0,Yes,No,No,No
1304,No,249,0,No,No,No,1000,1,0,0,0,No,No,No,No
1305,Yes,36290,0,No,No,No,8600,13,2600,9,0,Yes,No,No,No
1306,No,157416,0,Yes,No,No,67795,16,0,0,0,Yes,No,Yes,No
1307,No,1511,0,No,No,No,2250,11,0,0,0,Yes,No,No,No
1308,No,184701,0,Yes,No,No,45629,13,500,1,0,Yes,No,Yes,No
1309,No,139298,0,No,No,No,0,0,0,0,0,Yes,No,No,No
1310,No,82380,0,Yes,Yes,No,2601,13,0,0,0,No,No,Yes,No
1311,Yes,115591,867,No,No,No,9500,20,2500,16,0,Yes,Yes,No,Yes
1312,Yes,107333,0,No,No,No,4374,5,1874,4,0,Yes,No,No,No
1313,Yes,737514,0,Yes,No,Yes,43993,40,2150,7,0,Yes,Yes,Yes,Yes
1314,No,23023,0,No,No,No,0,0,0,0,0,No,Yes,No,Yes
1315,Yes,43403,1846,No,No,No,3350,12,3350,12,0,Yes,No,No,No
1316,No,15719,0,Yes,No,No,5740,13,0,0,0,Yes,No,Yes,No
1317,Yes,128676,0,No,No,No,8500,3,0,0,0,Yes,No,No,No
1318,Yes,8836,0,No,No,No,4788,6,808,3,0,Yes,No,No,No
1319,Yes,94875,0,Yes,No,No,58314,25,800,7,0,Yes,No,Yes,No
1320,No,27243,0,Yes,No,No,6785,12,0,0,0,No,No,Yes,No
1321,No,64969,0,Yes,No,No,1135,13,0,0,0,Yes,No,Yes,No
1322,No,6112,0,No,No,No,0,0,0,0,0,Yes,No,No,No
1323,No,71784,0,Yes,No,No,39276,20,0,0,0,Yes,No,Yes,No
1324,No,31484,0,No,No,No,3125,11,0,0,0,No,No,No,Yes
1325,No,17995,0,No,No,No,0,0,0,0,0,No,Yes,No,Yes
1326,No,40994,0,Yes,No,No,26916,15,500,1,0,Yes,No,Yes,No
1327,Yes,286101,1000,Yes,No,No,72965,31,3000,11,0,Yes,Yes,Yes,Yes
1328,No,205219,0,Yes,No,No,30347,19,0,0,0,Yes,No,Yes,No
1329,No,74777,0,Yes,No,No,20630,8,0,0,0,Yes,No,Yes,No
1330,No,218191,0,Yes,No,No,24630,17,0,0,0,Yes,No,Yes,No
1331,No,22132,0,No,No,No,0,0,0,0,0,No,No,No,No
1332,Yes,83508,1514,Yes,No,No,11268,13,2176,2,0,Yes,Yes,Yes,Yes
1333,No,88122,0,Yes,No,No,19408,13,0,0,0,No,No,Yes,No
1334,No,152284,0,Yes,No,No,77045,38,1648,10,0,Yes,No,Yes,No
1335,No,4146,0,No,No,No,3750,9,0,0,0,Yes,No,No,No
1336,No,25272,0,No,No,No,0,0,0,0,0,No,No,No,No
1337,No,21855,0,No,No,No,200,3,0,0,0,No,No,No,No
1338,No,63454,0,Yes,No,No,49068,13,0,0,0,Yes,No,Yes,Yes
1339,No,24292,0,Yes,No,No,6558,10,0,0,0,Yes,No,Yes,No
1340,Yes,60168,0,Yes,No,No,44133,16,0,0,0,Yes,No,Yes,No
1341,Yes,9554,0,No,No,No,2710,3,0,0,0,Yes,No,No,No
1342,No,30130,0,Yes,No,No,9192,15,0,0,0,Yes,No,Yes,Yes
1343,No,12665,0,No,No,No,4125,24,0,0,0,No,No,No,No
1344,No,9860,0,No,No,No,99,1,99,1,0,No,No,No,No
1345,No,10069,0,No,No,No,200,1,0,0,0,Yes,No,No,No
1346,No,2224,0,No,No,No,0,0,0,0,0,No,No,No,No
1347,No,40576,0,No,No,No,0,0,0,0,0,No,No,No,No
1348,No,5667,0,Yes,No,No,5667,4,0,0,0,Yes,No,Yes,Yes
1349,No,59791,0,Yes,No,No,3254,7,0,0,0,Yes,No,Yes,No
1350,Yes,128664,8019,Yes,No,No,44298,16,50,1,0,Yes,No,Yes,No
1351,No,126947,0,No,No,No,2350,2,350,1,0,No,Yes,No,Yes
1352,No,189235,0,Yes,No,No,20487,20,0,0,0,Yes,No,Yes,No
1353,No,38604,0,No,No,No,625,5,0,0,0,Yes,No,No,No
1354,No,73008,0,Yes,No,No,12930,18,0,0,0,Yes,No,Yes,No
1355,Yes,62942,500,No,Yes,No,4752,8,2121,6,0,Yes,No,Yes,No
1356,No,33057,763,No,Yes,No,5190,5,0,0,0,Yes,No,Yes,No
1357,No,42572,0,Yes,No,No,21809,14,100,1,0,Yes,No,Yes,No
1358,Yes,38671,0,No,No,No,2200,9,1000,5,0,Yes,No,No,No
1359,No,5320,0,No,No,No,2275,9,0,0,0,No,No,No,No
1360,No,228529,0,Yes,No,No,24687,14,500,1,0,Yes,No,Yes,No
1361,Yes,46272,0,No,No,No,5720,10,800,3,3,Yes,No,No,No
1362,No,113758,0,Yes,No,No,12616,14,0,0,0,Yes,No,Yes,No
1363,No,105458,0,No,No,No,750,4,700,2,0,No,No,No,No
1364,No,39946,0,Yes,No,No,16951,14,0,0,0,No,Yes,Yes,Yes
1365,No,92859,0,Yes,No,No,33378,15,0,0,0,No,No,Yes,No
1366,No,25158,0,Yes,No,No,52278,17,0,0,0,Yes,No,Yes,No
1367,No,82270,0,Yes,No,No,24612,6,0,0,0,Yes,No,Yes,No
1368,No,97155,0,Yes,No,No,10004,3,0,0,0,Yes,No,Yes,No
1369,Yes,153197,0,Yes,No,No,14712,17,100,1,0,No,No,Yes,No
1370,No,55864,0,No,No,No,3691,6,500,1,0,Yes,No,No,No
1371,No,23890,0,Yes,No,No,35574,19,0,0,0,Yes,No,Yes,No
1372,No,46545,1000,No,No,No,0,0,0,0,0,Yes,No,No,No
1373,No,7354,0,No,No,No,0,0,0,0,0,No,No,No,No
1374,No,45031,0,No,No,No,1000,1,0,0,0,Yes,Yes,No,Yes
1375,No,16125,0,Yes,No,No,23288,17,0,0,0,Yes,No,Yes,No
1376,No,200,0,No,No,No,200,1,200,1,0,No,No,No,No
1377,Yes,195754,0,Yes,No,No,98535,40,2550,9,0,Yes,No,Yes,No
1378,No,54189,0,Yes,No,No,8940,17,0,0,0,Yes,No,Yes,No
1379,No,15439,0,No,No,No,490,3,0,0,0,No,No,No,No
1380,No,56308,0,No,No,No,2500,3,1000,2,0,Yes,No,No,No
1381,No,1000,0,No,No,No,0,0,0,0,0,No,No,No,No
1382,No,45412,0,No,No,No,1100,3,1100,3,0,No,No,No,No
1383,No,21582,0,Yes,No,No,10811,15,0,0,0,No,No,Yes,No
1384,No,16866,0,No,No,No,0,0,0,0,0,Yes,No,No,No
1385,No,86011,0,Yes,No,No,31769,18,0,0,0,Yes,No,Yes,No
1386,No,31786,0,Yes,No,No,2661,10,0,0,0,Yes,No,Yes,Yes
1387,No,16994,0,No,No,No,1550,3,1050,2,0,Yes,No,No,No
1388,No,5824,0,No,No,No,0,0,0,0,0,No,No,No,No
1389,No,17587,0,Yes,No,No,17587,7,0,0,0,No,No,Yes,No
1390,No,1000,0,No,No,No,0,0,0,0,0,Yes,Yes,No,Yes
1392,No,91670,0,Yes,No,No,48193,17,1000,2,0,No,No,Yes,No
1393,No,92800,0,Yes,No,No,62042,23,350,1,0,Yes,No,Yes,No
1394,No,31134,0,Yes,No,No,20108,17,0,0,0,Yes,No,Yes,No
1395,No,57002,0,Yes,No,No,2570,13,0,0,0,No,No,Yes,No
1396,No,66516,0,Yes,No,No,45406,16,200,1,0,Yes,No,Yes,Yes
1397,No,18154,0,Yes,Yes,No,7748,16,0,0,0,Yes,No,Yes,No
1398,Yes,320997,2556,Yes,No,No,82255,24,0,0,0,No,No,Yes,No
1399,No,14345,0,Yes,No,No,50752,16,0,0,0,Yes,No,Yes,No
1400,Yes,43603,0,No,No,No,17100,4,100,1,0,Yes,No,No,No
1401,No,1836,0,No,No,No,850,4,350,3,0,Yes,No,No,No
1402,No,156041,0,Yes,No,No,5644,13,0,0,0,Yes,No,Yes,No
1403,Yes,49145,0,Yes,Yes,No,12755,22,2450,7,0,Yes,No,Yes,Yes
1404,No,11648,0,No,No,No,475,4,0,0,0,No,No,No,No
1405,No,14525,0,No,No,No,4625,28,0,0,0,No,No,No,Yes
1406,No,10689,0,No,No,No,2750,15,0,0,0,Yes,No,No,No
1407,No,37552,0,No,No,No,100,1,0,0,0,Yes,No,No,No
1408,No,210350,0,Yes,No,No,56754,14,0,0,0,Yes,No,Yes,No
1409,No,26156,0,Yes,No,No,23831,16,0,0,0,No,No,Yes,No
1410,No,32061,0,No,No,No,1100,6,0,0,0,Yes,No,No,No
1411,Yes,355145,0,Yes,No,No,61926,29,806,8,0,Yes,Yes,Yes,Yes
1412,No,6000,0,No,No,No,0,0,0,0,0,Yes,No,No,No
1413,No,30892,0,Yes,No,No,11474,11,0,0,0,Yes,No,Yes,No
1414,No,29263,0,Yes,No,No,15184,13,0,0,0,Yes,No,Yes,Yes
1415,No,221432,0,Yes,No,No,31975,21,0,0,0,No,No,Yes,No
1416,No,43761,0,Yes,No,No,5398,16,0,0,0,No,No,Yes,No
1417,No,21393,0,Yes,No,No,5040,2,0,0,0,Yes,No,Yes,No
1418,Yes,108950,0,No,No,No,3300,9,3300,9,0,Yes,No,No,No
1419,No,25089,0,Yes,No,No,40763,19,550,2,0,Yes,No,Yes,Yes
1420,No,77709,0,Yes,No,No,36028,19,100,2,0,Yes,No,Yes,No
1421,No,22533,1000,Yes,No,No,22206,17,100,1,0,Yes,No,Yes,No
1422,No,25302,0,Yes,No,No,11312,13,0,0,0,Yes,No,Yes,No
1423,No,11908,0,No,No,No,0,0,0,0,0,No,No,No,No
1424,No,176982,0,Yes,No,No,2299,9,0,0,0,No,No,Yes,No
1425,No,8723,0,Yes,No,No,77923,15,0,0,0,Yes,No,Yes,No
1426,No,9071,0,Yes,Yes,No,1647,9,0,0,0,Yes,No,Yes,No
1427,No,144848,0,Yes,No,No,37056,15,0,0,0,Yes,No,Yes,No
1428,No,130364,0,Yes,No,No,62083,15,250,1,0,No,No,Yes,No
1429,No,15592,4924,Yes,No,No,37173,13,0,0,0,Yes,No,Yes,No
1430,No,25404,0,No,No,No,2125,7,500,1,0,No,No,No,No
1431,No,34584,0,Yes,No,No,6962,21,1500,7,0,Yes,No,Yes,No
1432,No,32313,0,Yes,No,No,29188,27,0,0,0,Yes,No,Yes,No
1433,Yes,168897,0,Yes,No,No,37451,24,400,2,0,Yes,No,Yes,No
1434,Yes,68891,1697,Yes,No,No,37257,14,500,1,0,Yes,No,Yes,No
1435,No,18068,0,No,No,No,0,0,0,0,0,No,No,No,No
1436,No,137134,0,Yes,No,No,92740,20,0,0,0,Yes,No,Yes,Yes
1437,No,26561,0,No,No,No,100,1,0,0,0,Yes,No,No,No
1438,No,22093,0,Yes,No,No,14857,11,200,1,0,Yes,No,Yes,No
1439,No,58538,1739,Yes,No,No,48670,19,500,2,0,Yes,No,Yes,No
1440,No,29667,0,Yes,Yes,No,5304,19,0,0,0,No,No,Yes,No
1441,No,88093,0,Yes,No,No,15518,13,343,1,0,Yes,No,Yes,Yes
1442,Yes,472241,500,No,No,No,3600,12,3500,11,0,No,Yes,No,Yes
1443,No,62569,0,Yes,No,No,33765,19,50,1,0,No,No,Yes,No
1444,No,20982,0,Yes,No,No,44238,18,0,0,0,Yes,No,Yes,No
1445,No,44665,0,No,No,No,333,2,333,2,0,Yes,No,No,No
1446,No,22639,0,No,No,No,1840,4,0,0,4,Yes,No,No,No
1447,Yes,120152,0,No,No,No,6250,27,3750,26,0,No,No,No,No
1448,No,51402,0,No,No,No,4375,14,0,0,0,Yes,No,No,No
1449,No,32749,0,No,No,No,450,3,450,3,0,Yes,No,No,Yes
1450,No,170309,0,Yes,No,No,66546,20,4130,4,0,Yes,No,Yes,No
1451,No,18924,0,No,No,No,4000,18,0,0,0,Yes,No,No,No
1452,No,61919,0,Yes,No,No,39163,14,350,1,0,No,No,Yes,No
1453,No,193547,0,Yes,No,No,3544,12,0,0,0,Yes,No,Yes,No
1454,No,57927,0,No,No,No,1500,3,1500,3,0,Yes,No,No,Yes
1455,No,161321,0,Yes,No,No,59645,21,0,0,0,No,No,Yes,Yes
1456,Yes,66936,2370,No,No,No,3450,5,950,4,0,Yes,No,No,No
1457,No,72178,0,No,No,No,2100,10,0,0,0,Yes,No,No,No
1458,No,33964,0,No,No,No,300,3,0,0,0,No,No,No,No
1459,Yes,94272,0,Yes,No,No,11098,16,0,0,0,Yes,No,Yes,Yes
1460,No,53360,0,No,No,No,7251,5,6251,4,0,Yes,No,No,No
1461,No,3578,0,No,No,No,0,0,0,0,0,No,No,No,No
1462,No,29342,0,Yes,No,No,5835,4,0,0,0,No,No,Yes,Yes
1463,No,28228,0,Yes,No,No,12948,13,300,1,0,Yes,No,Yes,No
1464,No,118601,0,Yes,No,No,51240,19,0,0,0,Yes,No,Yes,No
1465,No,24660,0,Yes,No,No,7206,14,0,0,0,Yes,Yes,Yes,Yes
1466,No,147822,0,Yes,No,No,42469,18,0,0,0,Yes,No,Yes,No
1467,No,190208,0,Yes,No,No,37122,38,1800,6,0,Yes,No,Yes,No
1468,No,2625,0,No,No,No,125,1,0,0,0,No,No,No,No
1469,No,49438,0,Yes,No,No,33912,14,0,0,0,Yes,No,Yes,Yes
1470,No,24930,0,Yes,No,No,13060,9,0,0,0,No,No,Yes,No
1471,No,89835,0,Yes,No,No,9058,11,0,0,0,Yes,No,Yes,Yes
1472,No,46734,0,Yes,No,No,10007,18,0,0,0,No,Yes,Yes,Yes
1473,Yes,315273,0,No,No,No,12584,9,4084,4,0,Yes,No,No,No
1474,No,50,0,No,No,No,50,1,50,1,0,No,No,No,No
1475,No,97416,0,Yes,No,No,63679,29,0,0,0,Yes,Yes,Yes,Yes
1476,No,127768,0,Yes,No,No,65264,21,250,1,0,Yes,No,Yes,No
1477,No,139882,0,Yes,No,No,47089,15,0,0,0,Yes,No,Yes,No
1478,No,10740,0,No,No,No,0,0,0,0,0,Yes,No,No,No
1479,No,57330,0,No,No,No,380,3,0,0,0,Yes,No,No,No
1480,No,33560,0,No,No,No,2600,14,0,0,0,No,No,No,No
1481,No,53210,0,Yes,No,No,11422,10,0,0,0,No,No,Yes,Yes
1482,No,9795,0,No,No,No,0,0,0,0,0,Yes,No,No,No
1483,No,16984,0,Yes,No,No,10334,15,0,0,0,Yes,No,Yes,No
1484,No,46349,0,Yes,No,No,33923,20,1100,2,0,No,No,Yes,No
1485,No,118079,0,Yes,No,No,43298,16,500,1,1,No,No,Yes,No
1486,No,29632,0,No,No,No,0,0,0,0,0,Yes,Yes,No,Yes
1488,No,164307,0,Yes,No,No,21704,14,0,0,0,Yes,No,Yes,No
1489,No,13490,0,No,No,No,0,0,0,0,0,No,No,No,No
1490,No,36296,0,Yes,No,No,5780,6,0,0,0,No,No,Yes,No
1491,Yes,190429,6168,No,No,No,27500,11,1500,3,0,Yes,No,No,No
1492,No,120447,0,Yes,No,No,53804,15,350,1,0,Yes,No,Yes,No
1493,No,35094,0,No,No,No,4000,11,0,0,0,Yes,No,No,No
1494,Yes,208804,0,Yes,No,No,56204,31,500,1,0,Yes,Yes,Yes,Yes
1495,No,30662,0,No,No,No,0,0,0,0,0,No,No,No,No
1496,No,157452,0,Yes,No,No,45312,18,0,0,0,Yes,No,Yes,Yes
1497,No,24266,0,No,No,No,2375,12,0,0,0,No,No,No,No
1498,Yes,49991,0,Yes,No,No,44146,27,2510,4,0,No,No,Yes,No
1499,Yes,42275,925,No,No,No,4100,6,1600,5,0,Yes,No,No,No
1500,No,59162,0,Yes,No,No,2520,7,0,0,0,Yes,No,Yes,No
1501,Yes,109625,0,Yes,No,No,63372,19,500,1,0,Yes,No,Yes,No
1502,Yes,30486,0,No,No,No,0,0,0,0,0,Yes,No,No,No
1503,Yes,240904,2288,Yes,No,No,63385,22,350,1,0,No,No,Yes,No
1504,Yes,266776,0,No,No,No,8370,30,6520,28,0,Yes,Yes,No,Yes
1505,No,20818,0,Yes,No,No,15214,4,0,0,0,Yes,No,Yes,Yes
1506,No,106509,0,Yes,No,No,1113,7,0,0,0,No,Yes,Yes,Yes
1507,Yes,65982,0,No,No,No,1750,4,750,3,0,Yes,No,No,No
1508,No,9002,0,Yes,No,No,1586,9,0,0,0,No,No,Yes,No
1509,No,16088,0,Yes,No,No,17872,15,0,0,0,Yes,Yes,Yes,Yes
1510,No,10079,0,Yes,No,No,569,8,0,0,0,Yes,No,Yes,No
1511,Yes,48863,0,Yes,No,No,71013,18,1050,3,0,Yes,No,Yes,No
1512,Yes,137402,0,No,No,No,950,6,200,3,0,Yes,No,No,No
1513,Yes,71076,1000,No,No,No,10000,1,0,0,0,Yes,No,No,No
1514,No,20630,0,No,No,No,2045,4,0,0,0,Yes,No,No,No
1515,Yes,119180,1467,No,No,No,9275,20,1300,6,0,Yes,No,No,Yes
1516,Yes,54116,1846,Yes,No,No,34997,14,0,0,0,Yes,No,Yes,No
1517,No,36665,0,No,No,No,1625,6,0,0,0,Yes,No,No,No
1518,Yes,507371,0,Yes,No,No,51765,18,450,1,0,Yes,No,Yes,No
1519,No,48721,0,Yes,No,No,18781,12,300,3,0,Yes,No,Yes,Yes
1520,Yes,391222,0,Yes,No,No,27471,20,1600,7,0,Yes,No,Yes,No
1521,Yes,88668,0,Yes,No,No,9889,15,100,1,0,Yes,No,Yes,No
1522,No,46074,0,Yes,No,No,2193,11,0,0,0,No,No,Yes,No
1523,No,1923,0,No,No,No,1170,2,0,0,0,No,No,No,No
1524,No,46030,0,No,No,No,4375,27,0,0,0,Yes,No,No,No
1525,No,31236,0,No,No,No,2250,13,0,0,0,Yes,No,No,No
1526,No,18351,0,No,No,No,0,0,0,0,0,Yes,No,No,No
1527,No,4779,0,No,No,No,600,2,0,0,0,Yes,Yes,No,Yes
1528,Yes,124775,1704,No,No,No,11564,8,700,2,0,Yes,No,No,No
1529,No,66923,0,Yes,No,No,17139,12,0,0,0,No,No,Yes,No
1530,No,24008,0,No,No,No,540,3,0,0,0,No,No,No,No
1531,Yes,118415,2329,No,No,No,4475,10,100,1,0,No,No,No,No
1532,No,2793,0,No,No,No,8000,3,0,0,0,Yes,No,No,No
1533,Yes,70464,0,No,No,No,4000,4,1000,2,0,Yes,No,No,No
1534,No,71930,0,Yes,No,No,32774,13,500,1,0,No,Yes,Yes,Yes
1535,Yes,126484,0,No,No,No,5942,13,3192,11,0,Yes,No,No,No
1536,No,39503,0,Yes,No,No,16671,18,2339,2,0,Yes,No,Yes,No
1537,No,7291,0,No,No,No,0,0,0,0,0,No,No,No,No
1538,No,4838,0,Yes,No,No,23592,16,500,1,0,No,No,Yes,No
1539,Yes,73811,0,Yes,No,No,25394,14,1000,2,0,Yes,No,Yes,No
1540,No,156219,0,Yes,No,No,55874,24,0,0,0,Yes,No,Yes,No
1541,No,114376,0,Yes,No,No,33949,15,0,0,0,No,Yes,Yes,Yes
1542,No,23965,0,Yes,Yes,No,7308,16,550,3,0,No,No,Yes,No
1543,No,45766,0,No,No,No,4550,11,1300,7,0,Yes,No,No,No
1544,Yes,57857,1099,No,No,No,62650,37,12400,29,0,Yes,No,No,Yes
1545,No,19998,0,Yes,No,No,4309,13,0,0,0,No,No,Yes,No
1546,No,29506,0,Yes,No,No,4826,16,500,2,0,Yes,No,Yes,No
1547,No,6020,1505,No,No,No,0,0,0,0,0,Yes,No,No,No
1548,No,27989,0,Yes,No,No,25369,16,2729,2,0,Yes,No,Yes,No
1549,No,21933,0,Yes,No,No,27166,15,550,1,0,No,No,Yes,No
1550,No,58758,0,No,No,No,6500,38,0,0,0,No,No,No,Yes
1551,No,86069,0,Yes,No,No,35282,21,0,0,0,No,No,Yes,No
1552,No,8350,0,No,No,No,2125,10,0,0,0,No,No,No,No
1553,No,26862,0,Yes,No,No,15510,15,0,0,0,No,No,Yes,No
1554,No,133853,0,Yes,No,No,68136,14,0,0,0,Yes,No,Yes,No
1555,No,72623,0,No,No,No,0,0,0,0,0,No,No,No,No
1556,No,36887,0,No,Yes,No,9048,11,0,0,0,No,No,Yes,No
1557,No,49737,0,Yes,No,No,60922,22,550,2,0,Yes,Yes,Yes,Yes
1558,No,53869,0,No,No,No,6750,26,0,0,0,Yes,No,No,No
1559,No,5264,0,No,No,No,0,0,0,0,0,Yes,No,No,No
1560,No,132132,6920,Yes,No,No,20443,18,1310,4,0,Yes,No,Yes,No
1561,Yes,319241,0,Yes,No,No,71867,36,0,0,0,No,No,Yes,No
1562,Yes,333346,2139,Yes,No,No,52013,31,4309,12,0,Yes,No,Yes,No
1563,No,22459,0,Yes,No,No,104,2,0,0,0,Yes,No,Yes,No
1564,No,65021,0,Yes,No,No,10369,12,0,0,0,No,No,Yes,No
1565,No,44205,0,Yes,No,No,28340,13,0,0,0,Yes,No,Yes,No
1566,No,18433,0,Yes,No,No,3174,9,0,0,0,No,No,Yes,No
1567,No,6341,0,Yes,No,No,3658,12,0,0,0,No,No,Yes,No
1568,No,3641,0,No,Yes,No,1164,3,0,0,0,No,No,Yes,No
1569,No,39207,0,No,No,No,965,3,0,0,0,No,No,No,Yes
1570,No,63362,0,Yes,No,No,16331,15,350,1,0,No,No,Yes,No
1571,Yes,220267,0,No,No,No,8500,4,0,0,0,Yes,No,No,No
1572,No,329,0,Yes,No,No,23492,14,0,0,0,No,Yes,Yes,Yes
1573,No,22424,0,Yes,No,No,648,2,0,0,0,No,No,Yes,No
1574,No,36805,0,Yes,No,No,13018,16,0,0,0,No,Yes,Yes,Yes
1575,No,63437,0,Yes,No,No,7160,15,0,0,0,No,Yes,Yes,Yes
1576,No,8962,4481,No,No,No,0,0,0,0,0,No,No,No,No
1577,No,7922,0,No,No,No,0,0,0,0,0,No,No,No,No
1578,No,113731,0,No,No,No,1700,5,700,4,0,Yes,No,No,No
1579,No,12612,0,No,No,No,0,0,0,0,0,No,No,No,No
1580,No,45916,0,No,No,No,675,6,500,2,0,Yes,No,No,No
1581,No,51324,0,Yes,No,No,20533,14,0,0,0,No,No,Yes,No
1582,No,412,0,No,No,No,13000,1,0,0,0,Yes,No,No,Yes
1583,No,8103,0,No,No,No,2750,15,0,0,0,No,No,No,No
1584,Yes,91237,0,Yes,No,No,78864,26,0,0,0,No,Yes,Yes,Yes
1585,No,17388,0,No,No,No,0,0,0,0,0,No,No,No,No
1586,No,52046,0,No,No,No,1058,8,683,7,0,No,No,No,No
1587,No,50015,0,Yes,No,No,20839,16,50,1,0,No,No,Yes,No
1588,Yes,45340,0,Yes,No,No,14063,16,500,1,0,Yes,No,Yes,No
1589,Yes,200963,0,No,No,No,6164,4,150,1,0,Yes,No,No,No
1590,No,85884,0,Yes,No,No,7742,9,0,0,0,No,No,Yes,No
1591,No,4236,0,No,No,No,3000,7,0,0,0,Yes,No,No,No
1592,Yes,55843,0,No,No,No,6000,3,0,0,0,Yes,No,No,No
1593,No,43000,0,No,No,No,1273,4,173,1,0,Yes,No,No,No
1594,No,5573,0,Yes,Yes,No,1958,17,0,0,0,No,No,Yes,No
1595,No,2080,0,No,No,No,0,0,0,0,0,Yes,No,No,No
1596,No,43686,0,Yes,No,No,4039,12,0,0,0,No,Yes,Yes,Yes
1597,No,11001,0,No,No,No,255,5,0,0,0,Yes,No,No,No
1598,No,10146,0,Yes,No,No,26633,12,0,0,0,Yes,No,Yes,Yes
